empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid
11,3,27664eb30b56774476616bd5f1ddc0de,45.5914549914687,-73.56275528669356,Parc Félix-Leclerc (François-Boivin / St-Zotique),2023-07-28T20:56:20.812000Z,1,True,1690576914,"['creditcard', 'key']",True,1,1,15,644
12,8,14313ece3fba0c9be8615f400fd8980c,45.55118417872238,-73.54087114334106,Desjardins / Ontario,2023-07-28T20:56:20.824000Z,0,True,1690577623,"['creditcard', 'key']",True,1,1,23,331
23,3,cd934b5b49d77a576facd6fcad9c4fcd,45.52111152278944,-73.56231406331062,Montcalm / Ontario,2023-07-28T20:56:20.908000Z,1,True,1690577691,"['creditcard', 'key']",True,1,1,27,21
23,9,f9cff3cd7959287708ec2346fdc9f24c,45.48295816149219,-73.57975836854166,Métro Lionel-Groulx (St-Jacques / Atwater),2023-07-28T20:56:20.974000Z,0,True,1690577711,"['creditcard', 'key']",True,1,1,33,607
8,6,0fd9694a284f367a93e09aab47f56a7d,45.456365,-73.57614,5e avenue / Bannantyne,2023-07-28T20:56:20.999000Z,0,True,1690577736,"['creditcard', 'key']",True,1,1,15,459
4,15,cc211dcba4ef94c4a141a37ef87da2aa,45.55078357889704,-73.53409996037954,Letourneux / Ste-Catherine,2023-07-28T20:56:21.008000Z,0,True,1690577663,"['creditcard', 'key']",True,1,1,19,454
14,1,24170e2b4988a35b835b818e6622f46e,45.611230741550536,-73.5312415660519,de Grosbois / Duchesneau,2023-07-28T20:56:21.036000Z,1,True,1690577494,"['creditcard', 'key']",True,1,1,15,10
6,12,b4b250840906bb607fbd46aa66aa4325,45.54690718297082,-73.5515570640564,Métro Joliette  (Joliette / Hochelaga),2023-07-28T20:56:21.055000Z,0,True,1690577582,"['creditcard', 'key']",True,1,1,19,322
15,16,f2eb7277712f252dfa429edacc393688,45.541374968866094,-73.5542231798172,Métro Préfontaine (Moreau / Hochelaga),2023-07-28T20:56:21.057000Z,0,True,1690577444,"['creditcard', 'key']",True,1,1,31,321
22,24,8c3e8bbf15685f205ba044dbeac4960a,45.49544692088696,-73.56329441070557,Peel / Notre-Dame,2023-07-28T20:56:21.073000Z,0,True,1690577747,"['creditcard', 'key']",True,1,1,47,77
10,4,04c57a547249150f2e0fea6c07bd3037,45.55465888075087,-73.54660302400589,Letourneux / Hochelaga,2023-07-28T20:56:21.114000Z,0,True,1690577609,"['creditcard', 'key']",True,1,1,15,414
16,6,bcdca0295c5c26ad7854aa6c9aabc46b,45.55626186680846,-73.53744059801102,Ontario / Sicard,2023-07-28T20:56:21.240000Z,0,True,1690576724,"['creditcard', 'key']",True,1,1,23,359
1,14,62f2158455e02b627217bff86692c592,45.453318765468914,-73.5767751932144,Argyle / Bannantyne,2023-07-28T20:56:21.265000Z,0,True,1690577179,"['creditcard', 'key']",True,1,1,15,672
19,0,c573e32cf71119257aaf9c0dcd51bbb7,45.5594818,-73.535496,Ontario / Viau,2023-07-28T20:56:21.419000Z,0,True,1690577347,"['creditcard', 'key']",True,1,1,19,474
6,9,576e0d3e08c4c2a9ec39b3228ac9b91e,45.60444089974122,-73.51611837744713,Souligny / Desmarteau,2023-07-28T20:56:20.931000Z,2,True,1690577612,"['creditcard', 'key']",True,1,1,15,704
9,13,a0dafca2160e6e43d700ba63c07a7af2,45.54814504700217,-73.5471260547638,Parc Lalancette (de Rouen / Valois),2023-07-28T20:56:21.061000Z,0,True,1690577709,"['creditcard', 'key']",True,1,1,23,328
23,7,b70ce7493bae1388aa38f66e6e8434f1,45.554373399819674,-73.55137467384337,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),2023-07-28T20:56:21.159000Z,0,True,1690577755,"['creditcard', 'key']",True,1,1,33,388
13,6,087ebaee08c22fcceddf4c659711fc06,45.519131967116216,-73.55788965214742,Montcalm / de Maisonneuve,2023-07-28T20:56:20.796000Z,1,True,1690577270,"['creditcard', 'key']",True,1,1,19,101
11,12,3907c9dd03e1eb2b87e60ee8e44cc076,45.51888453178292,-73.55593845248222,Métro Beaudry (Beaudry / Ste-Catherine),2023-07-28T20:56:20.776000Z,0,True,1690577743,"['creditcard', 'key']",True,1,1,23,524
15,7,2ac881e707deb129d22c277981b83221,45.59926552299961,-73.51226069033146,des Ormeaux / Notre-Dame,2023-07-28T20:56:20.909000Z,1,True,1690570722,"['creditcard', 'key']",True,1,1,23,23
4,14,0dc51758d1fa3f735ae6aceec2ebbccd,45.539385081961676,-73.54099988937377,Ste-Catherine / Dezery,2023-07-28T20:56:21.081000Z,0,True,1690577628,"['creditcard', 'key']",True,1,1,19,2
15,8,2032711148d8591691b99033ef8cb1c8,45.569789,-73.548081,Métro Assomption (Chauveau / de l'Assomption),2023-07-28T20:56:21.009000Z,1,True,1690577632,"['creditcard', 'key']",True,1,1,23,456
11,9,2d1688ea5fe9eda664f3bbb9ac5be483,45.54303187243879,-73.56256484985352,André-Laurendeau / Rachel,2023-07-28T20:56:21.110000Z,0,True,1690577710,"['creditcard', 'key']",True,1,1,23,125
5,12,392420a4d81c444ab82f2c51172413a5,45.57683333463968,-73.54647415224463,Métro Cadillac (Cadillac / Sherbrooke),2023-07-28T20:56:21.420000Z,1,True,1690577010,"['creditcard', 'key']",True,1,1,19,475
5,11,0c9cd68aa1bd69a080463ce7f302337c,45.52551168509886,-73.57424452900887,du Parc-Lafontaine / Rachel,2023-07-28T20:56:21.014000Z,1,True,1690577704,"['creditcard', 'key']",True,1,1,19,176
6,9,d6ff1c4cb864d2d50b5d9ed8097dfb17,45.543652466151,-73.5534825682771,St-Germain / Hochelaga,2023-07-28T20:56:21.286000Z,0,True,1690576607,"['creditcard', 'key']",True,1,1,15,533
9,9,48358d12d83653f998be0408f938da97,45.58284663189181,-73.54247644543648,Métro Langelier (Langelier / Sherbrooke),2023-07-28T20:56:20.784000Z,2,True,1690577683,"['creditcard', 'key']",True,1,1,19,529
11,8,c9e9fe27274a30074192edf2943a819d,45.580314546424674,-73.5353136062622,Pierre-de-Coubertin / Langelier,2023-07-28T20:56:20.898000Z,0,True,1690574850,"['creditcard', 'key']",True,1,1,19,495
24,5,56da2b09eb91197a19a17ad3f111ee6a,45.52063377251984,-73.56390595436096,Atateken / du Square Amherst,2023-07-28T20:56:21.040000Z,0,True,1690577595,"['creditcard', 'key']",True,1,1,31,17
23,0,e2b99409a7260b74d305e1a5fd4fd0ab,45.54099971663243,-73.55826258659361,de Léry / Sherbrooke,2023-07-28T20:56:21.096000Z,0,True,1690577656,"['creditcard', 'key']",True,1,1,23,698
14,9,2dbff1ebbfc94016ae35ddfeb6133850,45.575812361972055,-73.54123055934906,Du Quesne / de Marseille,2023-07-28T20:56:21.417000Z,0,True,1690574175,"['creditcard', 'key']",True,1,1,23,476
15,3,6251ff1e68672d14ccd94dd4d5d86680,45.51889,-73.56353,St-André / Ontario,2023-07-28T20:56:21.042000Z,0,True,1690577638,"['creditcard', 'key']",True,1,1,19,18
12,10,2539b5b1357e00a4c59b263b929bfd86,45.54522973039872,-73.53725016117096,Valois / Ste-Catherine,2023-07-28T20:56:21.288000Z,0,True,1690577698,"['creditcard', 'key']",True,1,1,23,531
15,3,c871f95d52e91d2357955ef03e4f0262,45.52123044585842,-73.55386108160019,Alexandre-DeSève / Ste-Catherine,2023-07-28T20:56:20.794000Z,0,True,1690577760,"['creditcard', 'key']",True,1,1,19,102
8,5,5943fbcd980fda1f64b9451d1a8ea5f8,45.55151193681962,-73.58207792043686,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),2023-07-28T20:56:21.253000Z,1,True,1690577681,"['creditcard', 'key']",True,1,1,15,288
20,2,dcd94385ae71a2b89052874c692df884,45.54969542033443,-73.55464696884155,Nicolet / Sherbrooke,2023-07-28T20:56:20.737000Z,1,True,1690577527,"['creditcard', 'key']",True,1,1,23,348
14,8,0d09d3f10b062dfca036e47cee35f7a3,45.52435882510794,-73.56053441762924,Alexandre-DeSève  / Ontario,2023-07-28T20:56:20.798000Z,0,True,1690577456,"['creditcard', 'key']",True,1,1,23,107
22,3,f9cf3e6c91e86cf471029dd10f61f34f,45.54095791741757,-73.54702949523926,Dézéry / Ontario,2023-07-28T20:56:21.058000Z,0,True,1690577724,"['creditcard', 'key']",True,1,1,27,327
8,7,b2ff5e1c2db5294d113db231f95c8bb9,45.55671730558936,-73.53024959564209,Ste-Catherine / St-Clément,2023-07-28T20:56:21.185000Z,0,True,1690577632,"['creditcard', 'key']",True,1,1,15,69
17,2,a5ee89a51582e9fef1d0598a74d5401d,45.46300108733155,-73.57156895217486,de l'Église / de Verdun,2023-07-28T20:56:21.172000Z,0,True,1690577632,"['creditcard', 'key']",True,1,1,19,573
9,14,9ded0f40cc46b3f01b00a3033246b3b9,45.50644464920572,-73.55648696422577,St-Jacques / St-Laurent,2023-07-28T20:56:21.199000Z,1,True,1690577765,"['creditcard', 'key']",True,1,1,23,504
7,15,765d7ab045b2fb1beb8a1034fb01171a,45.59587457490178,-73.52352797985077,Liébert / Hochelaga,2023-07-28T20:56:21.230000Z,3,True,1690577358,"['creditcard', 'key']",True,1,1,23,648
17,6,50ee08de38ded52019cad64b2be46375,45.50965520472071,-73.55400860309601,du Champ-de-Mars / Gosford,2023-07-28T20:56:21.254000Z,0,True,1690575966,"['creditcard', 'key']",True,1,1,23,4
24,6,a17e552d6c331c1f935f7766593c3672,45.50144108135568,-73.56014415621758,St-Jacques / McGill,2023-07-28T20:56:21.398000Z,0,True,1690577755,"['creditcard', 'key']",True,1,1,31,40
0,13,c6315ed8be3d1b1db4e1743fd8cf702d,45.51989655507833,-73.58010649681091,de l'Hotel-de-Ville / Rachel,2023-07-28T20:56:21.314000Z,6,True,1690577469,"['creditcard', 'key']",True,1,1,15,309
14,5,8816abf99dad433ee5a7dfd43eb9e7b4,45.422451407155854,-73.601194024086,Gagne / LaSalle,2023-07-28T20:56:21.385000Z,0,True,1690577733,"['creditcard', 'key']",True,1,1,19,635
17,6,935e7ecf165bb0039c08cd0e2a7d51ce,45.5967964774917,-73.53517949581145,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),2023-07-28T20:56:20.809000Z,6,True,1690577712,"['creditcard', 'key']",True,1,1,23,643
16,6,9b1fefd8f850f3343e75c549459840df,45.5008764952487,-73.55900555849075,des Récollets / McGill,2023-07-28T20:56:20.801000Z,0,True,1690577635,"['creditcard', 'key']",True,1,1,23,38
6,13,0c2a4ecc9f51dd227f050651ae2dd6fe,45.58917500418707,-73.53965610265732,Métro Radisson (Sherbrooke / des Groseilliers),2023-07-28T20:56:20.810000Z,3,True,1690577551,"['creditcard', 'key']",True,1,1,19,642
29,1,6a842356c5017c283342c979fe0cdc92,45.50625103256782,-73.57139065861702,City Councillors / du President-Kennedy,2023-07-28T20:56:20.980000Z,1,True,1690577668,"['creditcard', 'key']",True,1,1,31,580
9,6,b00d02e75bacace8be150754cc2b4744,45.49891911390352,-73.55725407600403,William / St-Henri,2023-07-28T20:56:21.395000Z,0,True,1690577581,"['creditcard', 'key']",True,1,1,15,47
11,8,af546a8f7b1b7fb5f30b8913d91132bf,45.53696,-73.61199,Bélanger / St-Denis,2023-07-28T20:56:20.984000Z,2,True,1690577518,"['creditcard', 'key']",True,1,1,23,245
27,3,10475818ade51c1cf28cd5e24ecff6fc,45.50022226680107,-73.57110500335693,Metcalfe / du Square-Dorchester,2023-07-28T20:56:20.878000Z,1,True,1690577753,"['creditcard', 'key']",True,1,1,31,610
10,11,30b3972ded9afdaa750cbbeef330fe74,45.53678525128436,-73.6148879583925,Marché Jean-Talon (Henri-Julien / Jean-Talon),2023-07-28T20:56:20.986000Z,3,True,1690577649,"['creditcard', 'key']",True,1,1,23,246
6,16,dd90b8d66fbadef744f51cb9403d0fc6,45.501966859101564,-73.55515256524086,St-Nicolas / Place d'Youville,2023-07-28T20:56:20.805000Z,0,True,1690577610,"['creditcard', 'key']",True,1,1,23,36
7,15,7c920d7522a3c8abcede6106562c99e6,45.54968589617967,-73.59115451574326,Molson / Beaubien,2023-07-28T20:56:21.150000Z,0,True,1690577767,"['creditcard', 'key']",True,1,1,23,365
8,11,62ae697614fc30933f67aa117dcae40a,45.557192,-73.569847,d'Orléans / Masson,2023-07-28T20:56:20.927000Z,5,True,1690577684,"['creditcard', 'key']",True,1,1,19,374
13,22,42d228ac4871096ae20cb29c7448d2b9,45.504027213143104,-73.56970220804214,Union / Ste-Catherine,2023-07-28T20:56:21.003000Z,0,True,1690577740,"['creditcard', 'key']",True,1,1,35,626
4,19,fa5c754a52303327c38b54956e044594,45.505102242483595,-73.57187882065773,du President-Kennedy / Union,2023-07-28T20:56:20.758000Z,0,True,1690577700,"['creditcard', 'key']",True,1,1,23,593
7,12,2b315425e18f16fa60831f1b3c3404fc,45.57889719514108,-73.70492711663245,de Grenoble / de Cassis,2023-07-28T20:56:21.325000Z,3,True,1690577598,"['creditcard', 'key']",True,1,1,19,845
19,3,9aaeb514f62c04faf6c442e0a3c422ee,45.54545514686953,-73.55673909187317,Darling / Sherbrooke,2023-07-28T20:56:21.158000Z,0,True,1690577291,"['creditcard', 'key']",True,1,1,23,387
5,21,3126d658666f5f32075689284fc0ae02,45.54752382909683,-73.57513636350632,5e avenue / Masson,2023-07-28T20:56:20.926000Z,5,True,1690577720,"['creditcard', 'key']",True,1,1,27,375
12,13,ab4b146737660d93b736cd75010e84a5,45.55037651450808,-73.57373356819151,10e avenue / Masson,2023-07-28T20:56:20.925000Z,7,True,1690577518,"['creditcard', 'key']",True,1,1,27,372
24,2,7c1b0523756e972a564a67a123642ce4,45.50527354034462,-73.5674786567688,St-Alexandre / Ste-Catherine,2023-07-28T20:56:21.077000Z,0,True,1690577666,"['creditcard', 'key']",True,1,1,27,71
29,2,7f06a7dd290f87014f37b09606f82501,45.49831217703312,-73.56725603342056,Métro Bonaventure (de la Gauchetière / de la Cathédrale),2023-07-28T20:56:21.396000Z,2,True,1690577701,"['creditcard', 'key']",True,1,1,31,45
13,3,f60d8fbb9b67ac90d53afd90933bce78,45.46670033299904,-73.62355081379064,Grand Boulevard / Sherbrooke,2023-07-28T20:56:21.414000Z,0,True,1690577725,"['creditcard', 'key']",True,1,1,19,472
4,10,76724952c28f4094bc271838f3de2bcf,45.61451982045293,-73.6118745803833,Langelier / Marie-Victorin,2023-07-28T20:56:21.340000Z,1,True,1690577557,"['creditcard', 'key']",True,1,1,15,737
11,5,a10f7f46ff1cfff0a26c3f9f364d83b6,45.4648769981855,-73.62659722566605,Benny / Sherbrooke,2023-07-28T20:56:20.778000Z,1,True,1690577343,"['creditcard', 'key']",True,1,1,19,526
12,3,0b43d5b25082fcf948a599c9c2f004ad,45.46072936353252,-73.63407254219055,Park Row O / Sherbrooke,2023-07-28T20:56:21.415000Z,1,True,1690577083,"['creditcard', 'key']",True,1,1,15,473
17,6,3ac5779605b9a709b92cb4dea4892111,45.493514106710734,-73.56848180294037,Lucien L'Allier / St-Jacques,2023-07-28T20:56:20.957000Z,0,True,1690577553,"['creditcard', 'key']",True,1,1,23,85
38,0,e14b6c2c9409f80090a2cabc3ebe4a42,45.50434678685089,-73.56894850730896,Aylmer / Ste-Catherine,2023-07-28T20:56:21.074000Z,0,True,1690577170,"['creditcard', 'key']",True,1,1,39,75
19,3,7c32f3b5366899daa12d5a2315c5eb5e,45.470535000953966,-73.63165721297264,Grand Boulevard / de Terrebonne,2023-07-28T20:56:20.856000Z,0,True,1690577144,"['creditcard', 'key']",True,1,1,23,555
11,7,cfa85c0d171620de658d1fffcd749528,45.49404432109336,-73.65449488162994,des Jockeys / Décarie,2023-07-28T20:56:21.003000Z,5,True,1690577447,"['creditcard', 'key']",True,1,1,19,627
13,4,975a36ecbf71ebb1bb1cb5f5ae237f84,45.49048314001669,-73.62913727760315,Lacombe / Victoria,2023-07-28T20:56:21.196000Z,4,True,1690577607,"['creditcard', 'key']",True,1,1,19,736
12,6,cf89ce8fe2aafb11df3c7a2262e6013e,45.46887995929811,-73.60943913459778,Parc Georges St-Pierre (Oxford / Upper Lachine),2023-07-28T20:56:20.936000Z,2,True,1690577639,"['creditcard', 'key']",True,1,1,19,702
16,6,6f14a073d6fabe8288b7861b4c2dde4d,45.491513,-73.633649,Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine),2023-07-28T20:56:21.119000Z,3,True,1690573802,"['creditcard', 'key']",True,1,1,23,419
15,6,a75be8f4ffb85d6f4a0996617a2d7f0d,45.471743,-73.613924,Marcil / Sherbrooke,2023-07-28T20:56:21.241000Z,2,True,1690577702,"['creditcard', 'key']",True,1,1,23,358
12,13,745e24e22f492961cb96d949cd8747e3,45.537041,-73.602026,Boyer / Beaubien,2023-07-28T20:56:21.252000Z,1,True,1690577737,"['creditcard', 'key']",True,1,1,27,289
3,10,523850c4d0985de08981251a3b2fd36a,45.47629426230192,-73.60617488622665,Grey / Sherbrooke,2023-07-28T20:56:21.004000Z,0,True,1690577602,"['creditcard', 'key']",True,1,1,15,625
8,11,1ba2b68a717b2c3e7c7fe7e29a2b11f2,45.53848,-73.60556,Boyer / St-Zotique,2023-07-28T20:56:21.187000Z,0,True,1690577749,"['creditcard', 'key']",True,1,1,19,251
13,9,ce541d236b1fb3391edee931485e6ad7,45.483788863965174,-73.5750612616539,Workman / Vinet,2023-07-28T20:56:21.320000Z,1,True,1690577442,"['creditcard', 'key']",True,1,1,23,307
1,11,3616e01253b56f095ead16febd951361,45.53318929909303,-73.64188581705093,Parc Howard (de l'Épée / de Liège),2023-07-28T20:56:21.283000Z,3,True,1690576846,"['creditcard', 'key']",True,1,1,15,536
14,7,31535dd5ca8ee557209a804807032aff,45.51014162409143,-73.6247518658638,Wilderton  / Van Horne,2023-07-28T20:56:20.924000Z,4,True,1690577626,"['creditcard', 'key']",True,1,1,23,370
17,4,c48a16100836e81076eece8b635c8828,45.47710675189806,-73.6214379966259,de Monkland / Girouard,2023-07-28T20:56:21.152000Z,3,True,1690577455,"['creditcard', 'key']",True,1,1,23,360
17,3,a4f34855c377d3e456470f4e93d97260,45.4789683985657,-73.61959934234618,Métro Villa-Maria (de Monkland / Décarie),2023-07-28T20:56:20.842000Z,3,True,1690577637,"['creditcard', 'key']",True,1,1,26,90
12,5,39752185bee108a7c529c25dbf2b1ae7,45.468926984877434,-73.6198702454567,de la Côte St-Antoine / Royal,2023-07-28T20:56:21.148000Z,1,True,1690577626,"['creditcard', 'key']",True,1,1,19,367
4,24,bf0edad2c41a84e491bfeaa7cedb3392,45.47393028235147,-73.60473453998564,Métro Vendôme (de Marlowe / de Maisonneuve),2023-07-28T20:56:21.077000Z,6,True,1690577668,"['creditcard', 'key']",True,1,1,31,72
25,2,4a5d9709ee36d02688d6d300f7472ab1,45.53879934493943,-73.58870029449461,Marquette / des Carrières,2023-07-28T20:56:20.894000Z,1,True,1690576472,"['creditcard', 'key']",True,1,1,27,130
14,3,de30b5881bc66edf6ceeda73cd7a53cb,45.52687028194893,-73.62672328948975,d'Outremont / Ogilvy,2023-07-28T20:56:21.411000Z,1,True,1690577689,"['creditcard', 'key']",True,1,1,19,482
8,10,06cd7fa1336bb11eae6bb3b561142127,45.45976107571447,-73.64477455615997,Parc Loyola (Somerled / Doherty),2023-07-28T20:56:20.747000Z,2,True,1690577629,"['creditcard', 'key']",True,1,1,19,711
12,9,b7664c29e84839606e88152819b3ce55,45.539890852781404,-73.62026989459991,Faillon / St-Denis,2023-07-28T20:56:20.826000Z,1,True,1690577382,"['creditcard', 'key']",True,1,1,23,333
13,25,0c39a4c5f95f416e549a6566c8cd770f,45.50144933057703,-73.63305062055588,de Kent / de la Côte-des-Neiges,2023-07-28T20:56:21.128000Z,3,True,1690577744,"['creditcard', 'key']",True,1,1,39,314
8,3,9fce8c378d9e1fc9d96999ff50a71f6a,45.52357479400008,-73.62344294786453,Métro Acadie (de l'Acadie / Beaumont),2023-07-28T20:56:21.202000Z,1,True,1690576969,"['creditcard', 'key']",True,1,1,13,501
3,14,bb65c51008f8564d670b9c23987025fa,45.59089190991344,-73.64061713218689,des Récollets / Martial,2023-07-28T20:56:21.033000Z,3,True,1690576068,"['creditcard', 'key']",True,1,1,19,650
15,5,f0c61f63ab86a419feb632992ce83717,45.481845071377414,-73.63037377595901,Earnscliffe / Queen-Mary,2023-07-28T20:56:20.782000Z,4,True,1690577546,"['creditcard', 'key']",True,1,1,23,523
15,0,f76cd926206a1cd0b4e196175097bca7,45.54721107501036,-73.63105237483978,Leman / de Chateaubriand,2023-07-28T20:56:20.820000Z,0,True,1690577186,"['creditcard', 'key']",True,1,1,15,338
10,5,c6cd5e121b21b2b73e1280b474b330b0,45.5762948651025,-73.646759390831,Parc des Hirondelles (Fleury / André-Jobin),2023-07-28T20:56:20.935000Z,1,True,1690577682,"['creditcard', 'key']",True,1,1,19,618
10,9,9294676d7bc2672f3c9a96e997068e0f,45.46991202213883,-73.61735232174397,de Melrose / Sherbrooke,2023-07-28T20:56:21.117000Z,0,True,1690577671,"['creditcard', 'key']",True,1,1,19,413
20,3,c07984dad42296496d763c7cc4ab971f,45.53570881624427,-73.61962348222733,Métro de Castelnau (de Castelnau / St-Laurent),2023-07-28T20:56:21.261000Z,0,True,1690577626,"['creditcard', 'key']",True,1,1,23,674
19,4,54b599a5daa373b326f7493ab4c3c7b0,45.48542414888848,-73.62816195935011,Métro Snowdon (de Westbury / Queen-Mary),2023-07-28T20:56:21.309000Z,3,True,1690577749,"['creditcard', 'key']",True,1,1,23,422
12,3,f5487c4e89f46f43316b82c9588da19b,45.59836857189897,-73.63610029220581,Parc Sauvé (Balzac / de Bayonne),2023-07-28T20:56:21.364000Z,0,True,1690516593,"['creditcard', 'key']",True,1,1,15,728
19,3,5c11d3959c0abea9f83d3f82a8b9f28f,45.570624722078364,-73.6517858505249,de St-Firmin / Fleury,2023-07-28T20:56:20.879000Z,0,True,1690577436,"['creditcard', 'key']",True,1,1,23,617
12,1,1f7deeaa21159a7e183915b23c21ac81,45.56735205736566,-73.65378744900227,Marquette / Fleury,2023-07-28T20:56:20.993000Z,1,True,1690576170,"['creditcard', 'key']",True,1,1,15,518
3,15,32062cce0f8aa927527eeca915fd3afd,45.56481129244175,-73.59580412507057,Parc Joseph-Robin (18e avenue / Everett),2023-07-28T20:56:21.198000Z,5,True,1690577642,"['creditcard', 'key']",True,1,1,19,738
13,1,09fe2c61fe35c26c42e876ca291f8984,45.54758153109644,-73.61220851540565,Everett / Garnier,2023-07-28T20:56:20.781000Z,0,True,1690576581,"['creditcard', 'key']",True,1,1,15,521
10,5,62f1efb1b3ff5fb90b87bbe17174fdde,45.55776151418004,-73.60154539346695,8e avenue / Everett,2023-07-28T20:56:21.340000Z,5,True,1690577539,"['creditcard', 'key']",True,1,1,15,755
13,4,1fefddadf6dab1b29ac4d1759d4ea7a5,45.56387237463668,-73.6555677652359,Francis / Fleury,2023-07-28T20:56:21.416000Z,0,True,1690577741,"['creditcard', 'key']",True,1,1,19,470
18,2,53a6c61dff2c34e3657ab034e9a28613,45.54355974189168,-73.62777203321457,Métro Jarry (Lajeunesse / Jarry),2023-07-28T20:56:20.819000Z,2,True,1690577640,"['creditcard', 'key']",True,1,1,23,339
13,5,b3150d5e0b8ef9db81b4ff8588f3ac46,45.54310243053054,-73.61607524188003,Boyer / Everett,2023-07-28T20:56:20.734000Z,0,True,1690577259,"['creditcard', 'key']",True,1,1,19,341
17,1,301ddcb76b9061b666c8b0f473a4f74e,45.55158518908433,-73.59916493296623,Louis-Hébert / Bélanger,2023-07-28T20:56:20.771000Z,0,True,1690577489,"['creditcard', 'key']",True,1,1,19,274
4,8,9c62a50110d8ee96b870cb01b31ada39,45.55982811984724,-73.65832507610321,Chambord / Fleury,2023-07-28T20:56:21.210000Z,2,True,1690577619,"['creditcard', 'key']",True,1,1,14,464
1,12,210bc54814f1bfa31dbcc85a81a5d434,45.54975479298636,-73.60556602478027,de Bordeaux / Jean-Talon,2023-07-28T20:56:20.863000Z,4,True,1690575102,"['creditcard', 'key']",True,1,1,15,234
12,3,4ceb50ee99698a67059c58b4fa0a40f6,45.5517742671765,-73.60347837231528,Louis-Hémon / Jean-Talon,2023-07-28T20:56:20.892000Z,0,True,1690577396,"['creditcard', 'key']",True,1,1,19,132
13,2,6194bc5aa55d462f6e7cbe7c657858ed,45.55081979211847,-73.62088680267334,Rousselot / Jarry,2023-07-28T20:56:21.250000Z,0,True,1690577737,"['creditcard', 'key']",True,1,1,15,761
9,6,562732190a887013c53e200b28d852e4,45.55702223161539,-73.6599015713,Péloquin / Fleury,2023-07-28T20:56:21.308000Z,5,True,1690577691,"['creditcard', 'key']",True,1,1,15,423
12,7,9da0049d2e375038eb693b8c30d3cbfd,45.547172039327485,-73.61815631389618,de Normanville / Villeray,2023-07-28T20:56:21.410000Z,2,True,1690576465,"['creditcard', 'key']",True,1,1,19,485
7,7,42468ee87701c823b9b4c55f931f18c3,45.544867,-73.614841,de la Roche / Everett,2023-07-28T20:56:20.729000Z,2,True,1690577240,"['creditcard', 'key']",True,1,1,15,344
14,8,a26bf1523b22aa83a563c97fe6ad5ba0,45.54481928225348,-73.6215104162693,du Rosaire / St-Hubert,2023-07-28T20:56:20.733000Z,8,True,1690577703,"['creditcard', 'key']",True,1,1,23,340
11,2,3da178370890fe8edbd73af1c48b6fa7,45.54640752148169,-73.63842844963074,Métro Crémazie (Crémazie / Lajeunesse),2023-07-28T20:56:21.310000Z,0,True,1690577767,"['creditcard', 'key']",True,1,1,15,424
18,3,f1528dcadb2a0266b045227ff8b2d585,45.562509038048915,-73.61656039953232,2e avenue / Jean-Rivard,2023-07-28T20:56:21.182000Z,2,True,1690575998,"['creditcard', 'key']",True,1,1,23,65
10,0,8ae2d0c3c6bfb29c5614921e85221107,45.54218173507584,-73.62268656492233,Lajeunesse / Villeray,2023-07-28T20:56:21.402000Z,0,True,1690576316,"['creditcard', 'key']",True,1,1,15,489
15,3,d7dff48f13093c3bfd51b409f6c99ca1,45.54195463236575,-73.62994194030762,Drolet / Jarry,2023-07-28T20:56:21.176000Z,1,True,1690577572,"['creditcard', 'key']",True,1,1,19,576
12,1,3432a8084a835047534a32559a9730cd,45.545580534390176,-73.63490000367165,Lajeunesse / de Liège,2023-07-28T20:56:21.232000Z,1,True,1690576744,"['creditcard', 'key']",True,1,1,15,356
15,0,dff5e88a152d16146a02be0bbb60735d,45.54983321292286,-73.64063255488873,Émile-Journault / de Chateaubriand,2023-07-28T20:56:20.997000Z,0,True,1690577667,"['creditcard', 'key']",True,1,1,19,517
8,14,d3b6f3327b6e20c1b95cef748885233c,45.48097552629275,-73.56863468885422,Ropery / Augustin-Cantin,2023-07-28T20:56:21.347000Z,3,True,1690577668,"['creditcard', 'key']",True,1,1,23,566
1,13,60e378e57e019df87f4d573807b1e0f7,45.49449368327543,-73.55676054954529,Ann / Wellington,2023-07-28T20:56:21.373000Z,0,True,1690577751,"['creditcard', 'key']",True,1,1,15,159
27,2,b046e8a8afb19a66afac180111d612e4,45.484966061164755,-73.56032252311707,Richardson / Montmorency,2023-07-28T20:56:21.412000Z,0,True,1690577626,"['creditcard', 'key']",True,1,1,31,481
12,11,bbc440214ed13ddb8a0aeb3951c418ce,45.45760820718457,-73.59051011502743,Dubois / Eadie,2023-07-28T20:56:20.994000Z,1,True,1690577557,"['creditcard', 'key']",True,1,1,23,512
9,4,1e2c0e04e52f776287eed225a5a2382a,45.59573798024675,-73.59529852867126,Parc Ferland (Belleherbe / Albanel),2023-07-28T20:56:21.085000Z,1,True,1690574487,"['creditcard', 'key']",True,1,1,15,665
